sub_id,name,type,bus1,bus2,W1,W2,latitude,longitude,gic
967507696,T1646,GY-D,7187,7188,0.05,0.1,33.482010472485925,-84.03043015299963,{'i_k': -9.354392898606758}
380094202,T1647,GY-D,4741,4742,0.05,0.1,29.984939725984017,-81.52930704930547,{'i_k': -0.3197846645997753}
1154890695,T1648,GY-D,623,624,0.05,0.1,41.71384922920392,-71.19086909244749,{'i_k': 98.22177554457349}
383229027,T1649,GY-D,4785,4786,0.05,0.1,26.35588342143902,-81.75578773746011,{'i_k': -1.1497187865160285}
539907745,T1650,GY-D,5511,5512,0.05,0.1,40.00007399295665,-75.14879192784511,{'i_k': 9.61114081709303}
186810918,T1651,GY-D,3731,3732,0.05,0.1,29.819423526297648,-90.81703035307956,{'i_k': 0.41953236985871495}
159455354,T1652,GY-D,1599,1600,0.05,0.1,34.281816658056535,-77.98393207544575,{'i_k': -15.399916899536194}
171730466,T1653,GY-D,2551,2552,0.05,0.1,31.63518892755878,-84.21273442289512,{'i_k': 2.8327569406512656}
838014266,T1654,GY-D,6579,6580,0.05,0.1,33.96586729069228,-84.42017922196334,{'i_k': 4.9866418996862265}
91351804,T1655,GY-D,6887,6888,0.05,0.1,41.139089340113365,-83.46084826746377,{'i_k': 50.00048945823052}
284308899,T1656,GY-D,4243,4244,0.05,0.1,26.4953891309533,-81.82920879805937,{'i_k': 0.2703485344503047}
1234572840,T1657,GY-D,861,862,0.05,0.1,37.55283543119168,-76.81324602095445,{'i_k': -15.526979139677426}
171583081,T1658,GY-D,2507,2508,0.05,0.1,34.03467825487766,-83.90734398023113,{'i_k': 9.172527183165247}
303178998,T1659,GY-D,4309,4310,0.05,0.1,27.266351292783696,-81.40835687532139,{'i_k': 0.8127381639632709}
547156040,T1660,GY-D,5561,5562,0.05,0.1,34.9568618913929,-92.0488755384064,{'i_k': -21.14931752784077}
678222311,T1661,GY-D,5995,5996,0.05,0.1,34.66673723413619,-84.97131323460862,{'i_k': 5.748895105817877}
160057277,T1662,GY-D,1689,1690,0.05,0.1,33.120117255276554,-82.85948401278654,{'i_k': -14.739417692868239}
179735363,T1663,GY-D,3173,3174,0.05,0.1,39.96392956893941,-86.80404670790624,{'i_k': 0.0}
177931264,T1664,GY-D,3091,3092,0.05,0.1,34.155930774003586,-84.27612878170638,{'i_k': 8.642871699253329}
108642694,T1665,GY-D,515,516,0.05,0.1,36.460700445567134,-82.80789149872152,{'i_k': -16.453975086677488}
153230186,T1666,GY-D,1483,1484,0.05,0.1,40.52088738735886,-86.1369564331685,{'i_k': 13.346640788497766}
1125765402,T1667,GY-D,591,592,0.05,0.1,43.75154160133531,-70.15670999073983,{'i_k': 88.86656893549386}
107867410,T1668,GY-D,479,480,0.05,0.1,27.85809070498236,-82.65980198980961,{'i_k': -0.6344588513954036}
262147746,T1669,GY-D,4167,4168,0.05,0.1,40.56023166514109,-74.56449829255862,{'i_k': 133.10634864715362}
180122991,T1670,GY-D,3191,3192,0.05,0.1,33.6293874154887,-84.62108702991684,{'i_k': 0.4407014613981263}
175158194,T1671,GY-D,2889,2890,0.05,0.1,34.06160935978608,-84.64967877524752,{'i_k': 13.136924079128267}
226287652,T1672,GY-D,4035,4036,0.05,0.1,39.9412964982364,-76.84833706752185,{'i_k': 5.722722439832949}
184869176,T1673,GY-D,3495,3496,0.05,0.1,32.93248409935068,-80.02821456775445,{'i_k': 5.068966803959433}
95894480,T1674,GY-D,7105,7106,0.05,0.1,40.56399580907738,-74.29480034164517,{'i_k': 20.500561006948395}
235990221,T1675,GY-D,4089,4090,0.05,0.1,34.01397158785525,-85.9732526981972,{'i_k': -9.989659664200348}
98945649,T1676,GY-D,7329,7330,0.05,0.1,33.647664297913444,-88.31661312079974,{'i_k': 45.370457334632576}
132665891,T1677,GY-D,1025,1026,0.05,0.1,30.360515532460816,-81.48892988606583,{'i_k': 0.0}
177041271,T1678,GY-D,3025,3026,0.05,0.1,38.92564262533884,-91.94947622021094,{'i_k': -3.5041379601898304}
36923781,T1679,GY-D,4649,4650,0.05,0.1,39.39767394821332,-83.85475569611322,{'i_k': 21.789170781011116}
146425544,T1680,GY-D,1365,1366,0.05,0.1,46.9797009044471,-101.54212283711388,{'i_k': 5.660612667235381}
159559238,T1681,GY-D,1617,1618,0.05,0.1,35.723858201493215,-79.75516220114015,{'i_k': 35.12822843416603}
47423968,T1682,GY-D,5163,5164,0.05,0.1,28.437292395448853,-81.45278403583795,{'i_k': 0.18623262956234846}
612123213,T1683,GY-D,5785,5786,0.05,0.1,39.86793989272266,-85.97092352448128,{'i_k': 31.173700034258875}
96149807,T1684,GY-D,7149,7150,0.05,0.1,39.95878841231936,-76.5883253237181,{'i_k': 12.673780923862228}
1177324927,T1685,GY-D,713,714,0.05,0.1,30.131801532344983,-92.12618832947736,{'i_k': 0.5297523047980123}
186670182,T1686,GY-D,3713,3714,0.05,0.1,30.286639837873352,-90.78613048965693,{'i_k': -0.03139281448875701}
111291076,T1687,GY-D,567,568,0.05,0.1,28.004639447148804,-82.66171026981401,{'i_k': 0.5842243014698971}
89403408,T1688,GY-D,6761,6762,0.05,0.1,41.70670536248373,-86.48371887223435,{'i_k': 123.00386370288794}
224445364,T1689,GY-D,4025,4026,0.05,0.1,28.08670134651613,-81.9299013316938,{'i_k': 1.1172275375859901}
138604488,T1690,GY-D,1145,1146,0.05,0.1,32.2830979398681,-90.25849715299697,{'i_k': 1.6489071004148244}
191145747,T1691,GY-D,3903,3904,0.05,0.1,27.77144124563036,-82.7340824570221,{'i_k': 1.0785261349225388}
246406850,T1692,GY-D,4117,4118,0.05,0.1,40.194462939123774,-74.8886869414569,{'i_k': 71.26326525547194}
556862804,T1693,GY-D,5583,5584,0.05,0.1,43.811637360412334,-83.11860627503287,{'i_k': 8.959361567853511}
586972839,T1694,GY-D,5683,5684,0.05,0.1,29.593869633194352,-81.28929186747195,{'i_k': -0.17605472794806645}
162312930,T1695,GY-D,1783,1784,0.05,0.1,42.83294935041938,-70.97242300334139,{'i_k': 0.0}
103114671,T1696,GY-D,135,136,0.05,0.1,26.78231145102609,-80.26281327957788,{'i_k': 1.0598977692388827}
159607213,T1697,GY-D,1627,1628,0.05,0.1,34.90389069401883,-79.75855237168871,{'i_k': 41.24661896319251}
707280718,T1698,GY-D,6087,6088,0.05,0.1,38.53354266117263,-77.32763147905439,{'i_k': 12.287520051541112}
295953491,T1699,GY-D,4289,4290,0.05,0.1,39.51559696866785,-77.91733449832715,{'i_k': 270.98790961477306}
151008917,T1700,GY-D,1455,1456,0.05,0.1,38.47752497942109,-82.39523783009737,{'i_k': 0.0}
156430944,T1701,GY-D,1539,1540,0.05,0.1,43.13028032728821,-88.00813607967653,{'i_k': 43.8651055018644}
186427711,T1702,GY-D,3661,3662,0.05,0.1,33.58655910637252,-85.97221842838958,{'i_k': 3.90800282683485}
461017241,T1703,GY-D,5119,5120,0.05,0.1,34.04318424969829,-84.05197327085125,{'i_k': -3.2120007397036936}
973936534,T1704,GY-D,7241,7242,0.05,0.1,33.89788222253819,-84.20179851288194,{'i_k': 14.158291577659035}
975245896,T1705,GY-D,7243,7244,0.05,0.1,33.74737698554856,-84.54717706893997,{'i_k': -2.5376639877905625}
73877825,T1706,GY-D,6173,6174,0.05,0.1,39.4994152010507,-78.91647062611804,{'i_k': 154.51000338648754}
141373736,T1707,GY-D,1275,1276,0.05,0.1,44.74025916882947,-68.75386285642972,{'i_k': 84.41579908299552}
176503131,T1708,GY-D,2987,2988,0.05,0.1,47.499672655690006,-93.0329479077204,{'i_k': -7.532367460363698}
168947491,T1709,GY-D,2241,2242,0.05,0.1,37.48989202049856,-93.62071200695766,{'i_k': 0.0}
164559287,T1710,GY-GY,1926,1925,0.04,0.06,33.74023657351354,-86.55796911209598,"{'i_w1': 28.64121327013389, 'i_w2': 8.55330812432388}"
890472562,T1711,GY-D,6737,6738,0.05,0.1,43.20782780896254,-95.58168815572536,{'i_k': -48.03596170265437}
497970822,T1712,GY-D,5285,5286,0.05,0.1,32.931999552942344,-80.13499886722691,{'i_k': 7.456073273023654}
178686309,T1713,GY-D,3123,3124,0.05,0.1,37.907469209041935,-87.72178847593935,{'i_k': 20.994996430064468}
1111901665,T1714,Auto,560,559,0.04,0.06,35.37715123724459,-99.71974003444366,"{'i_s': -6.824060760912687e-07, 'i_c': 5.658340233310798}"
89871296,T1715,GY-D,6815,6816,0.05,0.1,39.71802028838189,-79.93355476255307,{'i_k': -2.524221430248077}
184689404,T1716,GY-D,3459,3460,0.05,0.1,35.058364563825826,-78.27990744671882,{'i_k': -25.01222957559824}
160753134,T1717,GY-D,1757,1758,0.05,0.1,26.125029800603283,-80.25128995028918,{'i_k': 0.0}
94783953,T1718,GY-D,6971,6972,0.05,0.1,40.59294928094379,-74.67341768479936,{'i_k': 109.27726999179302}
128236112,T1719,GY-D,955,956,0.05,0.1,27.285449504729467,-80.48055304549936,{'i_k': 1.8129193006407247}
175921874,T1720,GY-D,2941,2942,0.05,0.1,41.08662409300096,-74.14609071666204,{'i_k': 215.86062390478696}
45589711,T1721,GY-D,5079,5080,0.05,0.1,27.551859893623345,-82.45772965755418,{'i_k': 0.6633802358832313}
139664477,T1722,GY-D,1201,1202,0.05,0.1,30.72447705421859,-91.36801669913793,{'i_k': 1.9840789456402237}
140172255,T1723,GY-D,1251,1252,0.05,0.1,41.28798141100321,-72.90435324000586,{'i_k': 6.414784142464157}
89646000,T1724,GY-D,6801,6802,0.05,0.1,41.53776623771762,-87.28252543555688,{'i_k': 40.467974177947276}
230526306,T1725,GY-D,4065,4066,0.05,0.1,26.27406969044789,-81.7563696352797,{'i_k': 0.7575500649919283}
186670176,T1726,GY-D,3711,3712,0.05,0.1,30.45046115569753,-90.5735499567914,{'i_k': 1.1346929720007186}
14605484,T1727,GY-D,1361,1362,0.05,0.1,34.1540222561134,-77.93808666649127,{'i_k': -1.4950633750332414}
171591232,T1728,GY-D,2519,2520,0.05,0.1,38.82850166014021,-99.30090365085584,{'i_k': -0.015052861731941742}
165362668,T1729,GY-D,1979,1980,0.05,0.1,30.67300489084643,-91.37125780271076,{'i_k': 0.0}
187491040,T1730,GY-D,3831,3832,0.05,0.1,31.060874371676736,-92.45608006952357,{'i_k': 1.4770424019639088}
180059926,T1731,GY-D,3183,3184,0.05,0.1,33.7491787999229,-84.49854107247774,{'i_k': 7.738680841354086}
785215536,T1732,GY-D,6307,6308,0.05,0.1,40.008596311910665,-75.1147938178325,{'i_k': 0.0}
186363006,T1733,GY-D,3641,3642,0.05,0.1,30.772372186657,-88.12871657555075,{'i_k': 0.0}
171571431,T1734,GY-D,2499,2500,0.05,0.1,34.40150335020477,-83.70074765114802,{'i_k': -12.468521287441355}
285152710,T1735,GY-D,4249,4250,0.05,0.1,42.25486587165849,-88.30225607211571,{'i_k': 93.93477330455111}
82202437,T1736,GY-D,6483,6484,0.05,0.1,36.78420868981746,-76.60231317622915,{'i_k': 9.701400255554239}
32447285,T1737,GY-D,4381,4382,0.05,0.1,35.790911077862376,-78.68243024377159,{'i_k': -13.632070547424773}
35090698,T1738,GY-D,4583,4584,0.05,0.1,27.622803750215184,-82.54060019999693,{'i_k': 1.4034273299975593}
183670549,T1739,GY-D,3399,3400,0.05,0.1,41.196420387408864,-76.8606885413357,{'i_k': 1.0012784705564455}
1167459073,T1740,GY-D,667,668,0.05,0.1,40.98111323282215,-76.83212519528892,{'i_k': 1.2103105464760755}
143884839,T1741,GY-D,1315,1316,0.05,0.1,25.729147500453266,-80.45322015026565,{'i_k': 0.0}
164511228,T1742,GY-D,1913,1914,0.05,0.1,32.00518093351719,-91.0441485986112,{'i_k': 7.814801722774735}
1155341614,T1743,GY-D,629,630,0.05,0.1,40.10696292533216,-86.08008269083417,{'i_k': -11.191891669803205}
47420434,T1744,GY-D,5161,5162,0.05,0.1,28.384796351367022,-81.47362479962497,{'i_k': 3.208526652917666}
93153974,T1745,GY-D,6927,6928,0.05,0.1,30.3017542494725,-81.52705650211104,{'i_k': 3.678991974225005}
1210590700,T1746,GY-D,783,784,0.05,0.1,36.04661170900899,-86.60573426280767,{'i_k': -9.621641470048896}
378460834,T1747,GY-D,4713,4714,0.05,0.1,26.0640003274292,-80.3588114824655,{'i_k': 0.0}
185397988,T1748,GY-D,3565,3566,0.05,0.1,32.73188828688212,-80.08881812449394,{'i_k': 0.0}
176915614,T1749,GY-D,3019,3020,0.05,0.1,38.82503278135078,-90.09716831228718,{'i_k': 39.901325428349274}
187149309,T1750,GY-D,3815,3816,0.05,0.1,30.53683530391574,-92.14253613044644,{'i_k': 0.6655268256600686}
149510492,T1751,GY-D,1417,1418,0.05,0.1,37.23363174626397,-76.6309554831184,{'i_k': -5.72025615339352}
381941566,T1752,GY-D,4767,4768,0.05,0.1,25.68282314328605,-80.47701822481423,{'i_k': 0.0}
170685416,T1753,GY-D,2363,2364,0.05,0.1,32.56848111776392,-82.898261646579,{'i_k': -6.920068777063475}
170017168,T1754,GY-D,2285,2286,0.05,0.1,43.66999189873562,-95.14358923154268,{'i_k': 4.48020028180728}
469035522,T1755,GY-D,5155,5156,0.05,0.1,40.22440788331459,-75.22835849352623,{'i_k': 77.57391315008127}
984875491,T1756,GY-D,7291,7292,0.05,0.1,33.958402730256914,-84.09537626153072,{'i_k': 6.8360039746685715}
539885676,T1757,GY-D,5509,5510,0.05,0.1,40.00175821339207,-75.22760124311338,{'i_k': 52.61345528545476}
164672103,T1758,GY-D,1947,1948,0.05,0.1,38.78792191599487,-94.9886031622314,{'i_k': 37.108190626643136}
338793099,T1759,GY-D,4495,4496,0.05,0.1,26.33358898962968,-80.27434062499024,{'i_k': 0.0}
181134950,T1760,GY-D,3235,3236,0.05,0.1,40.94061615093265,-77.78691013566126,{'i_k': 17.140428891094636}
80940154,T1761,GY-D,6367,6368,0.05,0.1,37.03071784778936,-76.43133559166843,{'i_k': -3.0650918444726325}
177931281,T1762,GY-D,3099,3100,0.05,0.1,34.17427803389084,-84.28344867347603,{'i_k': 16.413900227541546}
1058948785,T1763,GY-D,365,366,0.05,0.1,33.275047379224844,-81.95021674076166,{'i_k': 18.194971256637558}
145184020,T1764,GY-D,1351,1352,0.05,0.1,29.35438795021853,-81.15846595001435,{'i_k': 3.2870037484140537}
127051731,T1765,GY-D,925,926,0.05,0.1,40.840030154302,-96.54721984156298,{'i_k': 51.50645546151026}
180628930,T1766,GY-D,3215,3216,0.05,0.1,41.060438440165626,-75.05979663873433,{'i_k': 16.2394165888476}
199286849,T1767,GY-D,3929,3930,0.05,0.1,42.28699134775693,-83.20172351354309,{'i_k': -2.2428234309349464}
164779020,T1768,GY-D,1959,1960,0.05,0.1,37.50019092847739,-96.56116762160444,{'i_k': -3.336414136879475}
1162320343,T1769,GY-D,645,646,0.05,0.1,40.80077625221752,-74.46864721605827,{'i_k': -19.478188746680313}
673875190,T1770,GY-D,5975,5976,0.05,0.1,37.47132841147122,-96.4190890983565,{'i_k': 13.698808116991684}
106780294,T1771,GY-D,431,432,0.05,0.1,31.28152064882181,-89.35368795748495,{'i_k': 1.639077007222932}
81700477,T1772,GY-D,6429,6430,0.05,0.1,42.62296080442584,-71.24249531046465,{'i_k': 761.3610954223855}
357934513,T1773,GY-D,4609,4610,0.05,0.1,34.66494289348544,-80.97778485004346,{'i_k': -49.51149303997661}
379520142,T1774,GY-D,4731,4732,0.05,0.1,27.239916820064536,-80.77787857542206,{'i_k': 0.0}
710569481,T1775,GY-D,6107,6108,0.05,0.1,27.60870413036328,-80.52694850490556,{'i_k': -0.002189557529829782}
1032669235,T1776,GY-D,157,158,0.05,0.1,30.47067370219364,-87.30434858366937,{'i_k': 1.3358316956487695}
185039629,T1777,GY-D,3523,3524,0.05,0.1,34.184527392034,-81.03747957127547,{'i_k': 35.758537536474364}
550174122,T1778,GY-D,5569,5570,0.05,0.1,34.22428514916381,-81.39542588632746,{'i_k': 0.0}
59337974,T1779,GY-D,5711,5712,0.05,0.1,39.02605784141038,-77.45633882210116,{'i_k': 2.5478985418617004}
686326407,T1780,GY-D,6027,6028,0.05,0.1,38.99600601198893,-77.43839280210516,{'i_k': 5.663416868910495}
97139666,T1781,GY-D,7207,7208,0.05,0.1,37.08344257354376,-76.46036288417014,{'i_k': 2.5666000062207446}
82042142,T1782,GY-D,6463,6464,0.05,0.1,37.16224810060776,-76.54624038489777,{'i_k': -13.548562415654624}
1231939223,T1783,GY-D,841,842,0.05,0.1,37.20680813138337,-76.5753794170628,{'i_k': -15.347752971103656}
809377873,T1784,GY-D,6365,6366,0.05,0.1,40.0474566486811,-89.13830273604547,{'i_k': 20.775195907235332}
886463193,T1785,GY-D,6713,6714,0.05,0.1,46.83895979744847,-102.0745380462812,{'i_k': -6.46994784551501}
173689823,T1786,GY-D,2757,2758,0.05,0.1,46.16624740106794,-103.66284564999847,{'i_k': -10.846099818317018}
184966117,T1787,GY-D,3503,3504,0.05,0.1,34.0427171233257,-80.4395627715049,{'i_k': 15.045058575996391}
605922392,T1788,GY-D,5753,5754,0.05,0.1,33.78125106564168,-78.88696512600374,{'i_k': 5.36033737314162}
184856180,T1789,GY-D,3477,3478,0.05,0.1,33.3319175622708,-79.35738705005086,{'i_k': 16.049147076968655}
184856204,T1790,GY-D,3483,3484,0.05,0.1,33.48314058390731,-79.24578497560965,{'i_k': 23.195133209505293}
1092445051,T1791,GY-D,527,528,0.05,0.1,34.92997448958535,-79.16923678599825,{'i_k': 21.191947994652423}
656743294,T1792,GY-D,5925,5926,0.05,0.1,31.447120850741747,-84.13384259999631,{'i_k': 6.951166124078708}
86958986,T1793,GY-D,6671,6672,0.05,0.1,44.88257089494228,-97.04500207479164,{'i_k': -4.92976918072888}
541739865,T1794,GY-D,5527,5528,0.05,0.1,43.95321012217523,-91.28269905890048,{'i_k': 0.0}
83015462,T1795,GY-D,6551,6552,0.05,0.1,37.21309803211816,-76.46109536755867,{'i_k': 12.377913124884875}
542823436,T1796,GY-D,5529,5530,0.05,0.1,40.0516932449742,-85.2079054420093,{'i_k': 6.231072108646087}
605091239,T1797,GY-D,5749,5750,0.05,0.1,36.81718077360153,-97.12564510588328,{'i_k': 15.070651560941535}
544432394,T1798,GY-D,5539,5540,0.05,0.1,35.72810981167049,-97.79233708510132,{'i_k': 21.113043917112368}
298899934,T1799,GY-D,4295,4296,0.05,0.1,34.3126655702093,-96.78029863214176,{'i_k': 39.801922476822256}
464688503,T1800,GY-D,5145,5146,0.05,0.1,37.29354552907123,-98.46530391625564,{'i_k': 25.946414279569986}
176907954,T1801,GY-D,3013,3014,0.05,0.1,38.4813726070231,-89.95556526495086,{'i_k': -11.443287626889433}
138642521,T1802,GY-D,1153,1154,0.05,0.1,30.78277153215264,-89.90630488681334,{'i_k': 5.711606690108905}
108333086,T1803,GY-GY,504,503,0.04,0.06,36.17640499809724,-81.03634456900373,"{'i_w1': 159.08745040548885, 'i_w2': 102.20864658074537}"
655918618,T1804,GY-D,5921,5922,0.05,0.1,46.057987170576055,-87.50768348113412,{'i_k': -42.650696908003496}
185669225,T1805,GY-D,3587,3588,0.05,0.1,35.838449773797564,-77.1059241410725,{'i_k': 34.69777678193181}
185561038,T1806,GY-D,3573,3574,0.05,0.1,35.72128649428421,-81.41003004099709,{'i_k': 66.94268879368927}
432713189,T1807,GY-D,4975,4976,0.05,0.1,35.92705584805864,-76.6190815481541,{'i_k': 6.933756291621523}
159455389,T1808,GY-D,1609,1610,0.05,0.1,35.22707923207399,-81.74707240784996,{'i_k': 187.27696456656827}
162810632,T1809,GY-D,1809,1810,0.05,0.1,35.15699596462201,-78.98254678185359,{'i_k': -7.965029592320758}
237101570,T1810,GY-D,4093,4094,0.05,0.1,35.76448037256899,-78.59841396649874,{'i_k': -20.225899194291827}
237101553,T1811,GY-D,4091,4092,0.05,0.1,35.769038077458035,-78.63231918281566,{'i_k': 8.67992413790335}
159455262,T1812,GY-D,1591,1592,0.05,0.1,35.37706564950854,-78.09490693910101,{'i_k': -43.120085728940765}
185225314,T1813,GY-D,3543,3544,0.05,0.1,33.943172853727745,-80.98407384490268,{'i_k': 23.713981304278917}
186251078,T1814,GY-D,3631,3632,0.05,0.1,35.6428058181136,-82.60787393584431,{'i_k': -3.2433855117412933}
186248160,T1815,GY-D,3627,3628,0.05,0.1,36.31401477802006,-76.22630519381197,{'i_k': 5.612592925247043}
577875645,T1816,GY-D,5633,5634,0.05,0.1,42.2658700127379,-85.76804923109252,{'i_k': 17.88621012210896}
1112269033,T1817,GY-D,561,562,0.05,0.1,34.429548458534306,-97.90065006764073,{'i_k': 16.481016406841775}
1132036965,T1818,GY-D,597,598,0.05,0.1,36.18968236109303,-99.4165845623106,{'i_k': 3.0094210614541868}
161731219,T1819,GY-D,1775,1776,0.05,0.1,35.57632752634325,-78.83779123603493,{'i_k': 40.62400816704618}
184696358,T1820,GY-D,3461,3462,0.05,0.1,35.18700857379326,-78.10944258465433,{'i_k': 31.130164152343433}
186251077,T1821,GY-D,3629,3630,0.05,0.1,35.905006857193904,-82.33918561819142,{'i_k': -13.003061957532585}
14294792,T1822,GY-D,1311,1312,0.05,0.1,33.583637000258854,-81.80467419174279,{'i_k': -0.7059460639326105}
184554527,T1823,GY-D,3449,3450,0.05,0.1,34.217083668062415,-79.7712794583829,{'i_k': 11.607632348343325}
184540665,T1824,GY-D,3443,3444,0.05,0.1,34.20353318601642,-79.38976432248242,{'i_k': 9.687863653158727}
185032900,T1825,GY-D,3517,3518,0.05,0.1,33.064149052831525,-80.62068704476314,{'i_k': 40.87323463593976}
185577981,T1826,GY-D,3581,3582,0.05,0.1,33.5022010389608,-80.80645208021915,{'i_k': 13.87285904008636}
1054509719,T1827,GY-D,329,330,0.05,0.1,39.94916844171356,-76.3171237378739,{'i_k': 44.80292970837329}
185168619,T1828,GY-D,3533,3534,0.05,0.1,34.252319624725295,-81.64905957208148,{'i_k': 0.0}
184789473,T1829,GY-D,3473,3474,0.05,0.1,33.366660456406336,-80.11499080402639,{'i_k': 16.690874968963605}
184789491,T1830,GY-D,3475,3476,0.05,0.1,33.664713702633165,-79.81546641598264,{'i_k': 0.0}
24000744,T1831,Auto,4102,4101,0.04,0.06,45.220813199432754,-93.30695512010035,"{'i_s': 74.11890489196384, 'i_c': 91.43458481232335}"
734418361,T1832,GY-D,6171,6172,0.05,0.1,35.30461327038197,-84.793394475804,{'i_k': -40.75408920659895}
140052625,T1833,GY-D,1243,1244,0.05,0.1,41.68329337010007,-71.47942263579415,{'i_k': 209.32296363857913}
55137701,T1834,GY-D,5573,5574,0.05,0.1,45.170807293815166,-93.30842075843763,{'i_k': 0.0}
80718621,T1835,GY-D,6343,6344,0.05,0.1,44.77513755752489,-93.56997061132722,{'i_k': 34.040005892622915}
607853582,T1836,GY-D,5765,5766,0.05,0.1,43.80052030042671,-92.68245294582924,{'i_k': 7.976555408613782}
1254189330,T1837,GY-D,881,882,0.05,0.1,39.18729303758371,-75.49819097464842,{'i_k': 9.076561409219728}
107336795,T1838,GY-D,461,462,0.05,0.1,44.19856839831751,-94.00833836922652,{'i_k': -30.89996840299962}
778116569,T1839,GY-D,6297,6298,0.05,0.1,44.4701247420093,-93.7407106574794,{'i_k': 51.51474059067382}
241745392,T1840,GY-D,4107,4108,0.05,0.1,43.71185557906861,-95.71958360722016,{'i_k': 39.478311130472}
134002901,T1841,GY-D,1051,1052,0.05,0.1,44.0345818992077,-92.66965696013598,{'i_k': 26.300018771689352}
142856299,T1842,Auto,1308,1307,0.04,0.06,45.46148426285696,-92.91273739978156,"{'i_s': 91.46835282513719, 'i_c': 178.0762116807319}"
89939563,T1843,GY-D,6819,6820,0.05,0.1,40.02226584749911,-80.80634587447757,{'i_k': 11.38434983936971}
783710416,T1844,GY-D,6303,6304,0.05,0.1,41.60145530404347,-83.90992107859074,{'i_k': 12.68930970910034}
38422812,T1845,GY-D,4805,4806,0.05,0.1,41.475255841753935,-83.91849377563916,{'i_k': 70.57872219657018}
628691243,T1846,GY-D,5839,5840,0.05,0.1,41.4736432478632,-83.63321646491325,{'i_k': 41.03970571375791}
289948425,T1847,GY-D,4269,4270,0.05,0.1,41.16900864905169,-81.88281193629568,{'i_k': -8.632615430083415}
42062430,T1848,GY-D,4933,4934,0.05,0.1,38.96179161517461,-81.92965095465331,{'i_k': 51.68376235213192}
78551996,T1849,GY-D,6309,6310,0.05,0.1,40.80165603758799,-79.79608077496735,{'i_k': 24.5923554821325}
144817770,T1850,GY-D,1335,1336,0.05,0.1,41.6581280305727,-76.05179870936857,{'i_k': -3.0802693044494136}
839660195,T1851,GY-D,6585,6586,0.05,0.1,40.49197580466934,-75.34664295524436,{'i_k': 121.56975505259422}
1244279650,T1852,GY-D,871,872,0.05,0.1,41.746467449028,-76.46415463249083,{'i_k': -0.22557455565069662}
89581440,T1853,GY-D,6793,6794,0.05,0.1,39.909628665747455,-75.63227963218647,{'i_k': 41.34699044241084}
526612005,T1854,GY-D,5427,5428,0.05,0.1,40.5516073649541,-75.64263046797076,{'i_k': 406.00208193296356}
117588022,T1855,GY-D,705,706,0.05,0.1,41.281330054965466,-75.81718378678605,{'i_k': 3.2893779535650243}
180628924,T1856,GY-D,3211,3212,0.05,0.1,41.37742775956063,-75.14934277547401,{'i_k': -17.82957998991354}
525260982,T1857,GY-D,5417,5418,0.05,0.1,40.99154603315689,-74.63535215639418,{'i_k': 526.9127225121698}
180628927,T1858,GY-D,3213,3214,0.05,0.1,41.07855547660717,-75.02426211602818,{'i_k': 39.635562949918395}
862748067,T1859,GY-D,6631,6632,0.05,0.1,40.16653162936936,-79.72372689135287,{'i_k': -0.6598643011472162}
1176974531,T1860,GY-GY,712,711,0.04,0.06,30.2126390625778,-93.399454251997,"{'i_w1': 0.0, 'i_w2': 0.216047787448986}"
138917420,T1861,GY-D,1163,1164,0.05,0.1,43.63371752214616,-73.05773203294862,{'i_k': -27.754846312761348}
159935987,T1862,GY-D,1685,1686,0.05,0.1,45.52997330041999,-102.66190879999878,{'i_k': -9.790368634557218}
252573956,T1863,GY-D,4139,4140,0.05,0.1,29.856149765298,-81.35018080423573,{'i_k': 0.0}
975245913,T1864,GY-D,7249,7250,0.05,0.1,33.723724792420576,-84.6108312830487,{'i_k': -7.11156770761497}
975245952,T1865,GY-D,7251,7252,0.05,0.1,33.70519096443276,-84.59873796126233,{'i_k': 1.270615738035504}
1178753523,T1866,GY-D,719,720,0.05,0.1,38.68521150758692,-89.89734234531838,{'i_k': 24.263373785203225}
817338834,T1867,GY-D,6437,6438,0.05,0.1,38.9896525384866,-77.41186986764838,{'i_k': 51.91179890130493}
584087505,T1868,GY-D,5653,5654,0.05,0.1,36.9366538070696,-77.75901602578111,{'i_k': 101.47451774356502}
603162352,T1869,GY-D,5741,5742,0.05,0.1,35.64484656218176,-89.97028074015911,{'i_k': 37.952666791441395}
157246132,T1870,GY-D,1559,1560,0.05,0.1,38.113472494503775,-97.7906961745714,{'i_k': -11.056279641175745}
1176845423,T1871,GY-D,709,710,0.05,0.1,29.68839768970707,-90.80664322456454,{'i_k': 0.31546588768146555}
149986603,T1872,Auto,1442,1441,0.04,0.06,36.496894771389,-77.81013853958413,"{'i_s': -36.703859881616154, 'i_c': 40.421965547984556}"
260809230,T1873,GY-D,4151,4152,0.05,0.1,40.83589926294658,-75.07153376068784,{'i_k': 0.0}
185904487,T1874,GY-D,3595,3596,0.05,0.1,31.422461130219528,-87.10808977876246,{'i_k': 1.8993338323485023}
889617209,T1875,GY-D,6729,6730,0.05,0.1,45.20698648209829,-97.0282504326092,{'i_k': -130.0787969533424}
867458845,T1876,Auto,6658,6657,0.04,0.06,46.008523765285055,-98.57034805501613,"{'i_s': 61.27631128613176, 'i_c': 61.276311052551684}"
